date,close,macd_histogram,macd_macd,macd_signal,MACD,Signal Line,Histogram,RSI,Stochastic RSI,DPO,CC
2024-02-04 01:16:00,2298.8,0.1564,0.3168,0.1604,0.3168,0.1604,0.1564,69.4257,1.7496,-1.019,-0.0008
2024-02-04 01:17:00,2298.8,0.2115,0.4248,0.2133,0.4248,0.2133,0.2115,68.3012,0.9737,-1.1048,-0.0002
2024-02-04 01:18:00,2298.8,0.233,0.5046,0.2715,0.5046,0.2715,0.233,72.2222,1.0653,-1.5276,0.0003
2024-02-04 01:19:00,2299.2,0.2573,0.5932,0.3359,0.5932,0.3359,0.2573,73.6842,1.0321,-1.4371,0.0008
2024-02-04 01:20:00,2299.5,0.2752,0.6799,0.4047,0.6799,0.4047,0.2752,81.8182,1.1728,-1.5038,0.0013
2024-02-04 01:21:00,2299.3,0.2555,0.724,0.4685,0.724,0.4685,0.2555,78.9474,0.948,-0.5629,0.0018
2024-02-04 01:22:00,2299.2,0.2191,0.7424,0.5233,0.7424,0.5233,0.2191,83.3333,1.0274,-1.0962,0.0022
2024-02-04 01:23:00,2298.5,0.1354,0.6925,0.5572,0.6925,0.5572,0.1354,73.3333,0.8237,0.0519,0.0024
2024-02-04 01:24:00,2298.5,0.0707,0.6455,0.5748,0.6455,0.5748,0.0707,73.3333,0.8237,0.2567,0.0025
2024-02-04 01:25:00,2299.5,0.085,0.6811,0.5961,0.6811,0.5961,0.085,73.3333,0.7932,0.0714,0.0024
2024-02-04 01:26:00,2299.5,0.0841,0.7013,0.6171,0.7013,0.6171,0.0841,80.0,0.9285,1.1238,0.0024
2024-02-04 01:27:00,2299.9,0.0991,0.741,0.6419,0.741,0.6419,0.0991,76.5957,0.8317,0.981,0.0023
2024-02-04 01:28:00,2300.38,0.128,0.8019,0.6739,0.8019,0.6739,0.128,77.459,0.8533,0.7952,0.0022
2024-02-04 01:29:00,2300.3,0.1282,0.8341,0.7059,0.8341,0.7059,0.1282,77.7778,0.8513,0.9867,0.0021
2024-02-04 01:30:00,2300.7,0.1407,0.8818,0.7411,0.8818,0.7411,0.1407,73.399,0.3391,1.0629,0.002
2024-02-04 01:31:00,2300.3,0.1088,0.8772,0.7683,0.8772,0.7683,0.1088,66.8161,-0.0988,0.6248,0.0019
2024-02-04 01:32:00,2299.8,0.0443,0.8237,0.7794,0.8237,0.7794,0.0443,60.0806,-0.4078,0.3057,0.0017
2024-02-04 01:33:00,2299.0,-0.0567,0.7085,0.7652,0.7085,0.7652,-0.0567,48.1343,-0.5138,-0.5419,0.0015
2024-02-04 01:34:00,2299.35,-0.1016,0.6382,0.7398,0.6382,0.7398,-0.1016,48.6137,0.0136,-0.6752,0.0011
2024-02-04 01:35:00,2299.8,-0.1025,0.6117,0.7142,0.6117,0.7142,-0.1025,54.417,0.1785,0.2319,0.0009
2024-02-04 01:36:00,2300.8,-0.0404,0.6637,0.7041,0.6637,0.7041,-0.0404,62.1951,0.3995,0.1319,0.0008
2024-02-04 01:37:00,2301.9,0.0645,0.7847,0.7202,0.7847,0.7202,0.0645,74.4253,0.8251,0.3795,0.0008
2024-02-04 01:38:00,2301.9,0.1202,0.8705,0.7503,0.8705,0.7503,0.1202,74.4253,0.8251,0.7119,0.0011
2024-02-04 01:39:00,2302.3,0.1676,0.9598,0.7922,0.9598,0.7922,0.1676,72.0126,0.7493,0.4843,0.0013
2024-02-04 01:40:00,2302.3,0.1812,1.0187,0.8375,1.0187,0.8375,0.1812,72.0126,0.7493,0.7176,0.0015
2024-02-04 01:41:00,2302.45,0.1822,1.0653,0.883,1.0653,0.883,0.1822,70.8674,0.7669,0.17,0.0016
2024-02-04 01:42:00,2301.3,0.0919,0.9979,0.906,0.9979,0.906,0.0919,56.7847,0.2918,-0.4705,0.0017
2024-02-04 01:43:00,2301.2,0.0158,0.9257,0.91,0.9257,0.91,0.0158,56.6176,0.2862,-1.3657,0.0017
2024-02-04 01:44:00,2301.2,-0.041,0.8587,0.8997,0.8587,0.8997,-0.041,53.9063,0.2195,-1.111,0.0016
2024-02-04 01:45:00,2302.4,-0.0061,0.892,0.8982,0.892,0.8982,-0.0061,64.5833,0.6257,-0.7895,0.0015
2024-02-04 01:46:00,2302.1,-0.0113,0.8841,0.8953,0.8841,0.8953,-0.0113,66.4286,0.6958,0.0248,0.0016
2024-02-04 01:47:00,2302.2,-0.0157,0.8758,0.8914,0.8758,0.8914,-0.0157,75.3968,1.037,1.001,0.0017
2024-02-04 01:48:00,2301.2,-0.0895,0.7795,0.869,0.7795,0.869,-0.0895,63.3094,0.5487,0.8724,0.0017
2024-02-04 01:49:00,2303.9,0.0332,0.9106,0.8774,0.9106,0.8774,0.0332,72.2826,0.8551,1.2105,0.0015
2024-02-04 01:50:00,2304.3,0.126,1.0348,0.9088,1.0348,0.9088,0.126,70.3488,0.7651,1.0429,0.0017
2024-02-04 01:51:00,2304.1,0.1564,1.1044,0.948,1.1044,0.948,0.1564,64.2857,0.483,1.0024,0.0018
2024-02-04 01:52:00,2304.2,0.1651,1.1543,0.9892,1.1543,0.9892,0.1651,64.7436,0.5043,-0.3095,0.0018
2024-02-04 01:53:00,2304.5,0.172,1.2042,1.0322,1.2042,1.0322,0.172,64.2857,0.483,-0.5952,0.0019
2024-02-04 01:54:00,2304.4,0.1515,1.2216,1.0701,1.2216,1.0701,0.1515,63.4615,0.4446,-0.819,0.002
2024-02-04 01:55:00,2304.7,0.1401,1.2452,1.1051,1.2452,1.1051,0.1401,64.1509,0.4767,0.1238,0.002
2024-02-04 01:56:00,2303.2,0.0198,1.1298,1.11,1.1298,1.11,0.0198,61.4458,0.3508,-0.431,0.0021
2024-02-04 01:57:00,2304.2,-0.0029,1.1064,1.1093,1.1064,1.1093,-0.0029,66.3043,0.5769,-0.4929,0.002
2024-02-04 01:58:00,2303.8,-0.0527,1.0435,1.0961,1.0435,1.0961,-0.0527,63.5417,0.4484,-1.6548,0.002
2024-02-04 01:59:00,2303.6,-0.1038,0.9663,1.0702,0.9663,1.0702,-0.1038,56.9767,-0.3203,0.9548,0.002
2024-02-04 02:00:00,2304.1,-0.1083,0.9348,1.0431,0.9348,1.0431,-0.1083,61.3636,0.2382,1.2738,0.0019
2024-02-04 02:01:00,2304.9,-0.0639,0.9632,1.0271,0.9632,1.0271,-0.0639,64.2105,0.3927,0.9881,0.0017
2024-02-04 02:02:00,2304.0,-0.0995,0.9027,1.0023,0.9027,1.0023,-0.0995,64.8936,0.5172,0.9643,0.0016
2024-02-04 02:03:00,2303.3,-0.1704,0.7892,0.9596,0.7892,0.9596,-0.1704,45.9459,-0.7207,1.1905,0.0015
2024-02-04 02:04:00,2303.2,-0.2211,0.6833,0.9044,0.6833,0.9044,-0.2211,42.2535,-0.1513,0.9952,0.0011
2024-02-04 02:05:00,2303.3,-0.2431,0.6005,0.8436,0.6005,0.8436,-0.2431,44.2857,0.0845,1.2,0.0006
2024-02-04 02:06:00,2303.0,-0.271,0.5049,0.7759,0.5049,0.7759,-0.271,41.6667,-0.0244,-0.4,0.0003
2024-02-04 02:07:00,2302.5,-0.3132,0.3843,0.6976,0.3843,0.6976,-0.3132,36.4865,-0.2103,0.5714,-0.0001
2024-02-04 02:08:00,2302.5,-0.3297,0.2855,0.6151,0.2855,0.6151,-0.3297,36.9863,0.0168,0.1524,-0.0004
2024-02-04 02:09:00,2303.5,-0.2645,0.2845,0.549,0.2845,0.549,-0.2645,42.5,0.2017,-0.0619,-0.0007
2024-02-04 02:10:00,2303.3,-0.2275,0.2646,0.4921,0.2646,0.4921,-0.2275,50.7463,0.4782,0.3286,-0.0008
2024-02-04 02:11:00,2303.5,-0.1841,0.262,0.4461,0.262,0.4461,-0.1841,44.0678,0.2543,1.1571,-0.0008
2024-02-04 02:12:00,2304.1,-0.1131,0.3047,0.4178,0.3047,0.4178,-0.1131,52.459,0.5623,0.2952,-0.0008
2024-02-04 02:13:00,2303.8,-0.0856,0.3109,0.3964,0.3109,0.3964,-0.0856,51.6129,0.5325,-0.4048,-0.0007
2024-02-04 02:14:00,2303.7,-0.0738,0.3041,0.378,0.3041,0.378,-0.0738,46.5517,0.3543,-0.4857,-0.0005
2024-02-04 02:15:00,2303.5,-0.0788,0.2795,0.3583,0.2795,0.3583,-0.0788,36.5385,0.0018,-0.3476,-0.0004
2024-02-04 02:16:00,2303.7,-0.0683,0.2729,0.3412,0.2729,0.3412,-0.0683,46.6667,0.3584,-0.6048,-0.0004
2024-02-04 02:17:00,2304.7,0.0026,0.3444,0.3418,0.3444,0.3418,0.0026,64.5833,1.7591,-1.0571,-0.0003
