date,close,macd_histogram,macd_macd,macd_signal,MACD,Signal Line,Histogram,RSI,Stochastic RSI,DPO,CC
2024-01-04 01:14:00,2213.5,0.0626,0.1384,0.0758,0.1384,0.0758,0.0626,54.922,0.5096,1.3119,-0.0001
2024-01-04 01:15:00,2213.3,0.0941,0.1934,0.0993,0.1934,0.0993,0.0941,57.5472,0.6039,1.6229,-0.0001
2024-01-04 01:16:00,2210.3,-0.0835,-0.005,0.0784,-0.005,0.0784,-0.0835,32.0557,-0.3119,0.529,0.0001
2024-01-04 01:17:00,2209.7,-0.2294,-0.2083,0.0211,-0.2083,0.0211,-0.2294,34.3284,0.0752,1.3133,-0.0007
2024-01-04 01:18:00,2209.0,-0.3537,-0.421,-0.0673,-0.421,-0.0673,-0.3537,33.0935,0.0358,-2.1795,-0.0012
2024-01-04 01:19:00,2207.9,-0.4827,-0.6706,-0.188,-0.6706,-0.188,-0.4827,28.6205,-0.1253,-2.0762,-0.0018
2024-01-04 01:20:00,2210.2,-0.3897,-0.6751,-0.2854,-0.6751,-0.2854,-0.3897,40.846,0.4073,-1.8005,-0.0022
2024-01-04 01:21:00,2215.0,-0.0021,-0.288,-0.2859,-0.288,-0.2859,-0.0021,53.0796,0.8148,0.809,-0.0022
2024-01-04 01:22:00,2210.7,-0.0308,-0.3244,-0.2936,-0.3244,-0.2936,-0.0308,51.4563,0.7894,0.9595,-0.0015
2024-01-04 01:23:00,2209.1,-0.1466,-0.4769,-0.3303,-0.4769,-0.3303,-0.1466,47.7477,0.6612,0.869,-0.0014
2024-01-04 01:24:00,2206.3,-0.3872,-0.8143,-0.4271,-0.8143,-0.4271,-0.3872,42.1687,0.4684,1.7714,-0.0015
2024-01-04 01:25:00,2204.1,-0.6542,-1.2449,-0.5906,-1.2449,-0.5906,-0.6542,32.5203,0.1348,1.9333,-0.0021
2024-01-04 01:26:00,2205.5,-0.6926,-1.4563,-0.7638,-1.4563,-0.7638,-0.6926,35.4086,0.2347,-0.6095,-0.0032
2024-01-04 01:27:00,2208.6,-0.4755,-1.3581,-0.8827,-1.3581,-0.8827,-0.4755,42.5087,0.4801,-0.7986,-0.0039
2024-01-04 01:28:00,2207.7,-0.3639,-1.3375,-0.9736,-1.3375,-0.9736,-0.3639,40.0,0.3934,-1.2843,-0.0038
2024-01-04 01:29:00,2207.7,-0.266,-1.3061,-1.0401,-1.3061,-1.0401,-0.266,40.2778,0.403,-2.0952,-0.0039
2024-01-04 01:30:00,2208.7,-0.1174,-1.1868,-1.0695,-1.1868,-1.0695,-0.1174,47.0149,0.752,0.319,-0.0039
2024-01-04 01:31:00,2210.5,0.1065,-0.9363,-1.0428,-0.9363,-1.0428,0.1065,51.4286,0.9325,5.1857,-0.0034
2024-01-04 01:32:00,2208.3,0.1104,-0.9048,-1.0152,-0.9048,-1.0152,0.1104,48.8136,0.8256,0.8714,-0.0027
2024-01-04 01:33:00,2208.1,0.1035,-0.8858,-0.9893,-0.8858,-0.9893,0.1035,50.3497,0.8884,-0.519,-0.0028
2024-01-04 01:34:00,2210.8,0.2751,-0.6454,-0.9206,-0.6454,-0.9206,0.2751,51.0345,0.9005,-3.0857,-0.0023
2024-01-04 01:35:00,2210.2,0.3384,-0.4976,-0.836,-0.4976,-0.836,0.3384,40.3226,0.3795,-5.1857,-0.0015
2024-01-04 01:36:00,2208.6,0.2658,-0.5038,-0.7695,-0.5038,-0.7695,0.2658,45.2489,0.6722,-3.6286,-0.0011
2024-01-04 01:37:00,2211.2,0.3793,-0.2954,-0.6747,-0.2954,-0.6747,0.3793,54.5455,1.1648,-0.3048,-0.0005
2024-01-04 01:38:00,2209.7,0.341,-0.2485,-0.5895,-0.2485,-0.5895,0.341,57.7982,1.1477,-1.2476,0.0003
2024-01-04 01:39:00,2209.6,0.2981,-0.2169,-0.5149,-0.2169,-0.5149,0.2981,63.9594,1.2437,-1.2476,0.0008
