date,close,macd_histogram,macd_macd,macd_signal
2024-03-01 19:11:00,62175.0,-24.5781,-39.8367,-15.2585
2024-03-01 19:12:00,62153.0,-22.2183,-43.0314,-20.8131
2024-03-01 19:13:00,62150.0,-19.5762,-45.2833,-25.7071
2024-03-01 19:14:00,62183.63,-14.5134,-43.8489,-29.3355
2024-03-01 19:15:00,62153.34,-12.2449,-44.6416,-32.3967
2024-03-01 19:16:00,62178.0,-8.3121,-42.7868,-34.4747
2024-03-01 19:17:00,62215.53,-2.7019,-37.8521,-35.1502
2024-03-01 19:18:00,62205.15,0.6141,-34.3826,-34.9967
2024-03-01 19:19:00,62203.0,2.8421,-31.444,-34.2862
2024-03-01 19:20:00,62164.0,1.9133,-31.8945,-33.8078
2024-03-01 19:21:00,62123.64,-1.0366,-35.1035,-34.067
2024-03-01 19:22:00,62163.24,0.0066,-34.0587,-34.0653
2024-03-01 19:23:00,62148.01,-0.0013,-34.0669,-34.0656
2024-03-01 19:24:00,62091.0,-3.3339,-38.233,-34.8991
2024-03-01 19:25:00,62048.0,-7.6739,-44.4914,-36.8176
2024-03-01 19:26:00,62012.0,-11.9536,-51.7596,-39.806
2024-03-01 19:27:00,61998.0,-14.54,-57.9809,-43.441
2024-03-01 19:28:00,62024.0,-13.3435,-60.1204,-46.7768
2024-03-01 19:29:00,62033.2,-10.8806,-60.3776,-49.497
2024-03-01 19:30:00,62069.0,-6.0305,-57.0352,-51.0046
2024-03-01 19:31:00,62112.0,0.5347,-50.3363,-50.871
2024-03-01 19:32:00,62020.52,-0.7527,-51.8118,-51.0591
2024-03-01 19:33:00,62066.8,1.8989,-48.6855,-50.5844
2024-03-01 19:34:00,62046.3,2.6142,-47.3167,-49.9309
2024-03-01 19:35:00,62093.83,6.4139,-41.9134,-48.3274
2024-03-01 19:36:00,62118.0,10.4424,-35.2744,-45.7168
2024-03-01 19:37:00,62148.22,14.7653,-27.2601,-42.0255
2024-03-01 19:38:00,62170.0,18.4739,-18.9331,-37.407
2024-03-01 19:39:00,62166.0,19.9157,-12.5124,-32.4281
2024-03-01 19:40:00,62284.07,27.606,2.0794,-25.5266
2024-03-01 19:41:00,62277.0,30.7604,12.924,-17.8365
2024-03-01 19:42:00,62277.0,31.2877,21.2732,-10.0145
2024-03-01 19:43:00,62287.0,30.7075,28.3699,-2.3377
2024-03-01 19:44:00,62305.17,29.915,35.0561,5.1411
2024-03-01 19:45:00,62356.0,31.0471,43.9499,12.9029
2024-03-01 19:46:00,62305.0,26.7567,46.3488,19.5921
2024-03-01 19:47:00,62339.99,24.7194,50.4913,25.7719
2024-03-01 19:48:00,62298.72,19.2779,49.8692,30.5914
2024-03-01 19:49:00,62315.81,15.6684,50.1769,34.5085
2024-03-01 19:50:00,62307.0,11.7078,49.1433,37.4354
2024-03-01 19:51:00,62263.1,5.4688,44.2714,38.8026
2024-03-01 19:52:00,62205.0,-2.7899,35.3152,38.1051
2024-03-01 19:53:00,62232.0,-6.4444,30.0496,36.494
2024-03-01 19:54:00,62240.56,-8.1836,26.2646,34.4481
2024-03-01 19:55:00,62231.66,-9.7267,22.2898,32.0165
2024-03-01 19:56:00,62208.0,-11.9858,17.0342,29.02
2024-03-01 19:57:00,62206.06,-13.1619,12.5677,25.7296
2024-03-01 19:58:00,62174.0,-15.4896,6.3676,21.8572
2024-03-01 19:59:00,62225.44,-13.053,5.5409,18.5939
2024-03-01 20:00:00,62278.8,-7.6058,9.0867,16.6925
2024-03-01 20:01:00,62315.0,-1.6349,14.6489,16.2837
2024-03-01 20:02:00,62375.94,5.9339,23.7011,17.7672
2024-03-01 20:03:00,62394.0,11.3574,31.9639,20.6066
2024-03-01 20:04:00,62340.23,10.542,33.784,23.2421
2024-03-01 20:05:00,62365.0,10.8471,36.801,25.9538
2024-03-01 20:06:00,62410.0,13.105,42.335,29.2301
2024-03-01 20:07:00,62353.01,9.9297,41.6422,31.7125
2024-03-01 20:08:00,62296.0,3.4916,36.077,32.5854
2024-03-01 20:09:00,62284.58,-1.7526,30.3947,32.1473
2024-03-01 20:10:00,62345.24,-1.3696,30.4353,31.8049
2024-03-01 20:11:00,62377.25,0.6951,32.6738,31.9787
2024-03-01 20:12:00,62355.01,0.242,32.2811,32.0391
2024-03-01 20:13:00,62348.47,-0.7642,31.0839,31.8481
2024-03-01 20:14:00,62315.0,-3.7811,27.1217,30.9028
2024-03-01 20:15:00,62360.0,-2.8838,27.2981,30.1819
2024-03-01 20:16:00,62388.88,-0.6023,29.429,30.0313
2024-03-01 20:17:00,62399.74,1.2785,31.6294,30.3509
2024-03-01 20:18:00,62399.74,2.1137,32.993,30.8793
2024-03-01 20:19:00,62447.0,5.2608,37.4554,32.1945
2024-03-01 20:20:00,62404.67,3.9627,37.1479,33.1852
2024-03-01 20:21:00,62438.73,4.8124,39.2007,34.3883
2024-03-01 20:22:00,62440.0,4.8603,40.4637,35.6034
2024-03-01 20:23:00,62398.77,1.6797,37.703,36.0233
2024-03-01 20:24:00,62480.09,4.4593,41.5975,37.1381
2024-03-01 20:25:00,62471.71,5.0944,43.5062,38.4117
2024-03-01 20:26:00,62488.0,5.9148,45.8053,39.8905
2024-03-01 20:27:00,62515.0,7.4784,49.2384,41.7601
2024-03-01 20:28:00,62527.0,8.4515,52.3244,43.8729
2024-03-01 20:29:00,62570.43,10.9899,57.6103,46.6204
2024-03-01 20:30:00,62573.37,11.7675,61.3298,49.5623
2024-03-01 20:31:00,62657.0,16.5232,70.2163,53.6931
2024-03-01 20:32:00,62534.0,10.2987,66.5665,56.2678
2024-03-01 20:33:00,62519.58,4.4242,61.7981,57.3738
2024-03-01 20:34:00,62551.4,2.0179,59.8962,57.8783
2024-03-01 20:35:00,62625.46,4.6026,63.6315,59.0289
2024-03-01 20:36:00,62630.47,5.7629,66.2325,60.4696
2024-03-01 20:37:00,62692.0,9.5634,72.4239,62.8605
2024-03-01 20:38:00,62668.0,9.3395,74.5349,65.1954
2024-03-01 20:39:00,62659.05,7.544,74.6254,67.0814
2024-03-01 20:40:00,62649.89,4.827,73.1152,68.2882
2024-03-01 20:41:00,62646.0,2.0002,70.7884,68.7882
2024-03-01 20:42:00,62657.0,0.1984,69.0363,68.8378
2024-03-01 20:43:00,62660.25,-1.3615,67.136,68.4975
2024-03-01 20:44:00,62722.0,1.0485,69.808,68.7596
2024-03-01 20:45:00,62700.0,0.4731,69.351,68.8779
2024-03-01 20:46:00,62765.0,3.6079,73.3878,69.7798
2024-03-01 20:47:00,62748.12,3.6702,74.3676,70.6974
2024-03-01 20:48:00,62687.75,-0.9804,69.472,70.4523
2024-03-01 20:49:00,62678.0,-5.1084,64.0668,69.1752
2024-03-01 20:50:00,62606.0,-12.6535,53.3584,66.0119
2024-03-01 20:51:00,62586.0,-18.5974,42.765,61.3625
2024-03-01 20:52:00,62685.0,-15.5896,41.8755,57.4651
2024-03-01 20:53:00,62742.9,-9.7159,45.3202,55.0361
2024-03-01 20:54:00,62802.0,-2.2553,52.217,54.4723
2024-03-01 20:55:00,62922.0,9.7007,66.5981,56.8975
2024-03-01 20:56:00,62985.0,20.1877,82.1321,61.9444
2024-03-01 20:57:00,63065.0,30.2432,99.7483,69.5052
2024-03-01 20:58:00,63136.0,38.8577,118.0773,79.2196
2024-03-01 20:59:00,63183.68,44.5408,134.8956,90.3548
2024-03-01 21:00:00,62976.0,31.6905,129.9679,98.2774
2024-03-01 21:01:00,62705.0,3.7844,103.0079,99.2235
2024-03-01 21:02:00,62766.0,-10.9168,85.5775,96.4943
2024-03-01 21:03:00,62575.0,-32.6278,55.7096,88.3374
2024-03-01 21:04:00,62580.16,-45.0015,32.0855,77.087
2024-03-01 21:05:00,62495.0,-56.5355,6.4176,62.9531
2024-03-01 21:06:00,62602.53,-54.5127,-5.1878,49.3249
2024-03-01 21:07:00,62460.63,-59.8927,-25.5409,34.3518
2024-03-01 21:08:00,62492.51,-58.4037,-38.6529,19.7508
2024-03-01 21:09:00,62428.0,-58.7058,-53.6314,5.0744
2024-03-01 21:10:00,62486.0,-52.1625,-60.1288,-7.9662
2024-03-01 21:11:00,62644.0,-35.171,-51.93,-16.759
2024-03-01 21:12:00,62623.45,-23.8361,-46.5541,-22.718
2024-03-01 21:13:00,62697.0,-10.5811,-35.9444,-25.3633
2024-03-01 21:14:00,62746.0,1.6399,-23.3135,-24.9533
2024-03-01 21:15:00,62831.0,14.8657,-6.3712,-21.2369
2024-03-01 21:16:00,62866.64,24.8442,9.8184,-15.0258
2024-03-01 21:17:00,62879.94,30.782,23.4516,-7.3303
2024-03-01 21:18:00,62974.0,38.9595,41.369,2.4095
2024-03-01 21:19:00,62738.25,26.9757,36.1292,9.1535
2024-03-01 21:20:00,62672.34,13.7607,26.3544,12.5936
2024-03-01 21:21:00,62726.02,8.0674,22.6779,14.6105
2024-03-01 21:22:00,62746.0,5.2179,21.1328,15.915
2024-03-01 21:23:00,62825.0,8.0548,25.9835,17.9287
2024-03-01 21:24:00,62817.47,8.7667,28.8871,20.1204
2024-03-01 21:25:00,62777.9,6.0447,27.6762,21.6315
2024-03-01 21:26:00,62864.0,9.3192,33.2805,23.9613
2024-03-01 21:27:00,62848.42,9.6703,36.0492,26.3789
2024-03-01 21:28:00,62797.15,5.871,33.7177,27.8466
2024-03-01 21:29:00,62834.0,5.2797,34.4463,29.1666
2024-03-01 21:30:00,62851.48,5.482,36.0191,30.5371
2024-03-01 21:31:00,62889.0,7.4374,39.8339,32.3964
2024-03-01 21:32:00,62784.0,1.277,33.9926,32.7157
2024-03-01 21:33:00,62802.0,-1.8008,30.4647,32.2655
2024-03-01 21:34:00,62767.0,-6.1632,24.5615,30.7247
2024-03-01 21:35:00,62748.0,-10.0671,18.1408,28.2079
2024-03-01 21:36:00,62788.0,-9.6907,16.0946,25.7852
2024-03-01 21:37:00,62771.4,-10.2412,12.9838,23.2249
2024-03-01 21:38:00,62787.13,-9.2573,11.6534,20.9106
2024-03-01 21:39:00,62717.96,-12.7602,4.9604,17.7206
2024-03-01 21:40:00,62745.45,-12.6941,1.853,14.5471
2024-03-01 21:41:00,62731.48,-13.0113,-1.7171,11.2942
2024-03-01 21:42:00,62705.0,-14.321,-6.607,7.714
2024-03-01 21:43:00,62639.6,-18.6351,-15.5799,3.0552
2024-03-01 21:44:00,62716.0,-15.5144,-16.3378,-0.8234
2024-03-01 21:45:00,62699.99,-13.7593,-18.0225,-4.2632
2024-03-01 21:46:00,62748.94,-8.7753,-15.2323,-6.457
2024-03-01 21:47:00,62687.0,-9.0853,-17.8137,-8.7284
2024-03-01 21:48:00,62659.0,-10.5107,-21.8668,-11.356
2024-03-01 21:49:00,62620.08,-13.2334,-27.8978,-14.6644
2024-03-01 21:50:00,62654.69,-11.9038,-29.5441,-17.6403
2024-03-01 21:51:00,62630.0,-11.8612,-32.4669,-20.6057
2024-03-01 21:52:00,62620.0,-11.6631,-35.1845,-23.5214
2024-03-01 21:53:00,62662.0,-8.0327,-33.5623,-25.5296
2024-03-01 21:54:00,62650.0,-5.8692,-32.8661,-26.9969
2024-03-01 21:55:00,62636.63,-4.8127,-33.0127,-28.2001
2024-03-01 21:56:00,62618.54,-4.7955,-34.1944,-29.3989
2024-03-01 21:57:00,62662.72,-1.4459,-31.2063,-29.7604
2024-03-01 21:58:00,62685.25,2.4386,-26.7122,-29.1508
2024-03-01 21:59:00,62619.41,0.8094,-28.139,-28.9484
2024-03-01 22:00:00,62585.45,-2.1575,-31.6453,-29.4878
2024-03-01 22:01:00,62541.0,-6.4718,-37.5776,-31.1057
2024-03-01 22:02:00,62590.0,-5.4261,-37.8883,-32.4623
2024-03-01 22:03:00,62620.0,-2.2757,-35.3068,-33.0312
2024-03-01 22:04:00,62509.5,-6.9325,-41.6968,-34.7643
2024-03-01 22:05:00,62525.0,-8.1818,-44.9915,-36.8097
2024-03-01 22:06:00,62544.0,-6.9878,-45.5444,-38.5567
2024-03-01 22:07:00,62558.15,-4.6185,-44.3298,-39.7113
2024-03-01 22:08:00,62554.81,-2.7426,-43.1395,-40.3969
2024-03-01 22:09:00,62549.0,-1.4254,-42.1787,-40.7533
2024-03-01 22:10:00,62510.0,-2.6425,-44.0565,-41.4139
2024-03-01 22:11:00,62575.32,1.2793,-39.8148,-41.0941
2024-03-01 22:12:00,62540.01,1.7916,-38.8546,-40.6462
2024-03-01 22:13:00,62553.2,3.2311,-36.6074,-39.8385
2024-03-01 22:14:00,62512.26,1.7145,-37.6954,-39.4098
2024-03-01 22:15:00,62517.22,1.3498,-37.7226,-39.0724
2024-03-01 22:16:00,62527.13,2.0392,-36.5234,-38.5626
2024-03-01 22:17:00,62498.99,0.9201,-37.4125,-38.3326
2024-03-01 22:18:00,62535.65,2.8594,-34.7583,-37.6177
2024-03-01 22:19:00,62505.0,2.312,-34.7277,-37.0397
2024-03-01 22:20:00,62505.0,2.1854,-34.3079,-36.4933
2024-03-01 22:21:00,62497.0,1.8137,-34.2263,-36.0399
2024-03-01 22:22:00,62489.5,1.3355,-34.3705,-35.706
2024-03-01 22:23:00,62582.0,7.1945,-26.713,-33.9074
2024-03-01 22:24:00,62594.33,11.5856,-19.4254,-31.011
2024-03-01 22:25:00,62714.0,21.6503,-3.9481,-25.5984
2024-03-01 22:26:00,62607.0,20.2286,-0.3127,-20.5413
2024-03-01 22:27:00,62598.0,17.89,1.8213,-16.0688
2024-03-01 22:28:00,62503.0,9.5703,-4.106,-13.6762
2024-03-01 22:29:00,62495.0,3.468,-9.3412,-12.8092
2024-03-01 22:30:00,62406.7,-6.0569,-20.3803,-14.3234
2024-03-01 22:31:00,62406.7,-11.5788,-28.7969,-17.2181
2024-03-01 22:32:00,62433.0,-12.5974,-32.9649,-20.3675
2024-03-01 22:33:00,62409.17,-13.9106,-37.7558,-23.8451
2024-03-01 22:34:00,62428.89,-12.5286,-39.5059,-26.9773
2024-03-01 22:35:00,62400.18,-12.5919,-42.7172,-30.1253
2024-03-01 22:36:00,62433.0,-9.6023,-42.1282,-32.5259
2024-03-01 22:37:00,62441.37,-6.3945,-40.5189,-34.1245
2024-03-01 22:38:00,62464.8,-2.2423,-36.9273,-34.685
2024-03-01 22:39:00,62438.87,-0.8608,-35.761,-34.9002
2024-03-01 22:40:00,62468.3,2.2465,-32.0921,-34.3386
2024-03-01 22:41:00,62431.01,2.0097,-31.8265,-33.8362
2024-03-01 22:42:00,62479.0,5.127,-27.4274,-32.5544
2024-03-01 22:43:00,62499.0,8.3852,-22.0729,-30.4581
2024-03-01 22:44:00,62512.0,11.0952,-16.5892,-27.6843
2024-03-01 22:45:00,62476.25,10.183,-14.9556,-25.1386
2024-03-01 22:46:00,62413.0,5.2702,-18.5509,-23.8211
2024-03-01 22:47:00,62400.0,1.3022,-22.1933,-23.4955
2024-03-01 22:48:00,62426.13,0.6286,-22.7098,-23.3384
2024-03-01 22:49:00,62413.6,-0.4134,-23.8551,-23.4417
2024-03-01 22:50:00,62403.0,-1.5076,-25.3262,-23.8186
2024-03-01 22:51:00,62391.0,-2.663,-27.1474,-24.4844
2024-03-01 22:52:00,62490.0,3.2935,-20.3674,-23.661
2024-03-01 22:53:00,62465.33,5.4957,-16.7914,-22.2871
2024-03-01 22:54:00,62450.0,5.8127,-15.0212,-20.8339
2024-03-01 22:55:00,62436.67,5.0459,-14.5265,-19.5724
2024-03-01 22:56:00,62441.0,4.7556,-13.6279,-18.3835
2024-03-01 22:57:00,62438.0,4.3005,-13.0079,-17.3084
2024-03-01 22:58:00,62430.9,3.4945,-12.9403,-16.4348
2024-03-01 22:59:00,62567.1,11.6479,-1.8749,-13.5228
2024-03-01 23:00:00,62529.0,13.8395,3.7766,-10.0629
2024-03-01 23:01:00,62639.72,21.6453,16.9938,-4.6516
2024-03-01 23:02:00,62540.0,19.0817,19.2005,0.1188
2024-03-01 23:03:00,62623.46,21.7997,27.3685,5.5688
2024-03-01 23:04:00,62502.72,14.6044,23.8243,9.2199
2024-03-01 23:05:00,62528.06,10.862,22.7974,11.9354
2024-03-01 23:06:00,62581.86,11.2716,26.0248,14.7533
2024-03-01 23:07:00,62566.0,9.7907,26.9917,17.2009
2024-03-01 23:08:00,62521.31,5.3405,23.8765,18.5361
2024-03-01 23:09:00,62513.0,1.5719,20.5009,18.929
2024-03-01 23:10:00,62508.39,-1.3394,17.2548,18.5942
2024-03-01 23:11:00,62570.0,0.6684,19.4297,18.7613
2024-03-01 23:12:00,62589.0,2.9333,22.4279,19.4946
2024-03-01 23:13:00,62625.77,6.368,27.4546,21.0866
2024-03-01 23:14:00,62665.0,10.4983,34.2094,23.7112
2024-03-01 23:15:00,62705.0,14.8732,42.3027,27.4295
2024-03-01 23:16:00,62715.0,17.2238,48.9593,31.7354
2024-03-01 23:17:00,62640.0,12.7186,47.6337,34.9151
2024-03-01 23:18:00,62634.0,8.5268,45.5736,37.0468
2024-03-01 23:19:00,62627.0,4.668,42.8818,38.2138
2024-03-01 23:20:00,62629.0,1.784,40.4438,38.6598
2024-03-01 23:21:00,62700.0,4.0614,43.7365,39.6751
2024-03-01 23:22:00,62755.77,8.4733,50.2668,41.7935
2024-03-01 23:23:00,62670.17,4.9506,47.9818,43.0311
2024-03-01 23:24:00,62708.87,4.5606,48.7319,44.1713
2024-03-01 23:25:00,62703.31,3.3195,48.3207,45.0012
2024-03-01 23:26:00,62615.0,-3.6784,40.4032,44.0816
2024-03-01 23:27:00,62657.0,-5.5932,37.09,42.6833
2024-03-01 23:28:00,62657.0,-6.8894,34.0716,40.9609
2024-03-01 23:29:00,62610.68,-10.6701,27.6233,38.2934
2024-03-01 23:30:00,62617.0,-12.4262,22.7607,35.1869
2024-03-01 23:31:00,62605.0,-13.9621,17.7343,31.6963
2024-03-01 23:32:00,62575.44,-16.3683,11.236,27.6043
2024-03-01 23:33:00,62615.0,-14.7454,9.1725,23.9179
2024-03-01 23:34:00,62674.01,-9.4074,12.1587,21.5661
2024-03-01 23:35:00,62606.0,-10.1054,8.9344,19.0397
2024-03-01 23:36:00,62573.0,-12.2926,3.6739,15.9666
2024-03-01 23:37:00,62537.85,-15.408,-3.2934,12.1146
2024-03-01 23:38:00,62447.0,-22.4611,-15.9618,6.4993
2024-03-01 23:39:00,62421.0,-27.423,-27.7794,-0.3564
2024-03-01 23:40:00,62471.0,-25.9013,-32.7331,-6.8318
2024-03-01 23:41:00,62440.46,-25.4765,-38.6773,-13.2009
2024-03-01 23:42:00,62451.0,-23.0817,-42.053,-18.9713
2024-03-01 23:43:00,62420.0,-22.1761,-46.6914,-24.5153
2024-03-01 23:44:00,62396.5,-21.7222,-51.668,-29.9459
2024-03-01 23:45:00,62410.55,-19.1293,-53.8575,-34.7282
2024-03-01 23:46:00,62533.0,-8.3703,-45.191,-36.8207
2024-03-01 23:47:00,62506.79,-2.5249,-39.9769,-37.452
2024-03-01 23:48:00,62528.84,3.0198,-33.6772,-36.697
2024-03-01 23:49:00,62527.09,6.5597,-28.4973,-35.0571
2024-03-01 23:50:00,62479.39,5.7101,-27.9194,-33.6296
2024-03-01 23:51:00,62417.0,1.2033,-32.1255,-33.3287
2024-03-01 23:52:00,62434.9,-0.2384,-33.6268,-33.3883
2024-03-01 23:53:00,62447.82,-0.0006,-33.3891,-33.3885
2024-03-01 23:54:00,62476.0,2.2512,-30.5745,-32.8257
2024-03-01 23:55:00,62504.0,5.6308,-25.7872,-31.418
2024-03-01 23:56:00,62473.0,5.7619,-24.2156,-29.9775
2024-03-01 23:57:00,62462.0,5.1134,-23.5858,-28.6992
2024-03-01 23:58:00,62457.0,4.3814,-23.2224,-27.6038
2024-03-01 23:59:00,62429.0,2.1577,-24.9067,-27.0644
2024-03-02 00:00:00,62433.0,1.1528,-25.6234,-26.7762
2024-03-02 00:01:00,62471.0,3.1317,-22.8615,-25.9932
2024-03-02 00:02:00,62405.0,0.2329,-25.7021,-25.935
2024-03-02 00:03:00,62387.0,-2.5085,-29.0706,-26.5621
2024-03-02 00:04:00,62398.48,-3.1205,-30.4627,-27.3423
2024-03-02 00:05:00,62453.0,0.3882,-26.8571,-27.2452
2024-03-02 00:06:00,62454.0,2.8792,-23.6463,-26.5254
2024-03-02 00:07:00,62368.0,-0.957,-27.7216,-26.7647
2024-03-02 00:08:00,62383.0,-2.1099,-29.4021,-27.2921
2024-03-02 00:09:00,62382.0,-2.537,-30.4634,-27.9264
2024-03-02 00:10:00,62363.0,-3.6296,-32.4634,-28.8338
2024-03-02 00:11:00,62312.0,-7.116,-37.7287,-30.6128
2024-03-02 00:12:00,62299.4,-9.4532,-42.4292,-32.9761
2024-03-02 00:13:00,62323.0,-8.6158,-43.7458,-35.13
2024-03-02 00:14:00,62328.0,-6.9999,-43.8799,-36.88
2024-03-02 00:15:00,62351.0,-3.8161,-41.6501,-37.834
2024-03-02 00:16:00,62251.0,-7.6574,-47.4057,-39.7484
2024-03-02 00:17:00,62272.0,-7.9611,-49.6997,-41.7386
2024-03-02 00:18:00,62302.0,-5.439,-48.5374,-43.0984
2024-03-02 00:19:00,62263.0,-5.6691,-50.1847,-44.5156
2024-03-02 00:20:00,62296.0,-3.0043,-48.271,-45.2667
2024-03-02 00:21:00,62328.01,1.2789,-43.668,-44.947
2024-03-02 00:22:00,62364.0,6.6031,-36.6931,-43.2962
2024-03-02 00:23:00,62353.08,9.2919,-31.6813,-40.9732
2024-03-02 00:24:00,62367.0,11.752,-26.2833,-38.0352
2024-03-02 00:25:00,62368.0,13.0884,-21.6747,-34.7631
2024-03-02 00:26:00,62338.02,11.6436,-20.2086,-31.8522
2024-03-02 00:27:00,62366.0,12.2037,-16.5976,-28.8013
2024-03-02 00:28:00,62347.0,10.965,-15.095,-26.0601
2024-03-02 00:29:00,62340.0,9.4047,-14.3042,-23.7089
2024-03-02 00:30:00,62340.0,8.1499,-13.5215,-21.6714
2024-03-02 00:31:00,62317.0,5.6659,-14.589,-20.2549
2024-03-02 00:32:00,62357.0,6.5494,-12.0682,-18.6176
2024-03-02 00:33:00,62339.0,5.7808,-11.3916,-17.1724
2024-03-02 00:34:00,62317.0,3.7486,-12.4867,-16.2353
2024-03-02 00:35:00,62259.0,-1.2751,-17.8291,-16.554
2024-03-02 00:36:00,62280.0,-2.8659,-20.1364,-17.2705
2024-03-02 00:37:00,62262.0,-4.704,-23.1505,-18.4465
2024-03-02 00:38:00,62264.0,-5.3137,-25.0886,-19.7749
2024-03-02 00:39:00,62292.0,-3.4501,-24.0876,-20.6375
2024-03-02 00:40:00,62253.0,-4.4019,-26.1399,-21.7379
2024-03-02 00:41:00,62235.0,-5.7183,-28.8858,-23.1675
2024-03-02 00:42:00,62228.23,-6.4644,-31.2481,-24.7836
2024-03-02 00:43:00,62228.0,-6.382,-32.7611,-26.3791
2024-03-02 00:44:00,62228.0,-5.7552,-33.5731,-27.8179
2024-03-02 00:45:00,62220.0,-5.3176,-34.4649,-29.1473
2024-03-02 00:46:00,62215.0,-4.8179,-35.1697,-30.3518
2024-03-02 00:47:00,62209.0,-4.3584,-35.7998,-31.4414
