date,symbol,open,high,low,close
01-04-19 00:00,BTC/USD,4092.02,4093.75,4092.01,4093.74
01-04-19 00:01,BTC/USD,4092.07,4092.36,4092.07,4092.36
01-04-19 00:02,BTC/USD,4092.77,4092.77,4092.77,4092.77
01-04-19 00:03,BTC/USD,4092.45,4092.45,4091.63,4091.63
01-04-19 00:04,BTC/USD,4091.63,4091.63,4091.63,4091.63
01-04-19 00:05,BTC/USD,4092.06,4093.25,4092.06,4093.25
01-04-19 00:06,BTC/USD,4093.59,4094.0,4093.59,4093.69
01-04-19 00:07,BTC/USD,4094.0,4094.0,4093.69,4093.69
01-04-19 00:08,BTC/USD,4093.69,4093.69,4093.69,4093.69
01-04-19 00:09,BTC/USD,4094.0,4094.0,4094.0,4094.0
01-04-19 00:10,BTC/USD,4094.0,4094.0,4094.0,4094.0
01-04-19 00:11,BTC/USD,4094.0,4094.0,4094.0,4094.0
01-04-19 00:12,BTC/USD,4094.0,4094.6,4094.0,4094.6
01-04-19 00:13,BTC/USD,4093.19,4093.19,4093.19,4093.19
01-04-19 00:14,BTC/USD,4093.77,4093.77,4090.39,4090.39
01-04-19 00:15,BTC/USD,4089.63,4091.0,4089.63,4090.76
01-04-19 00:16,BTC/USD,4089.61,4092.05,4089.61,4092.05
01-04-19 00:17,BTC/USD,4091.49,4092.59,4090.72,4092.59
01-04-19 00:18,BTC/USD,4092.03,4092.03,4089.45,4089.45
01-04-19 00:19,BTC/USD,4089.0,4089.0,4085.23,4086.87
01-04-19 00:20,BTC/USD,4088.94,4088.96,4088.94,4088.96
01-04-19 00:21,BTC/USD,4086.61,4088.27,4085.23,4088.27
01-04-19 00:22,BTC/USD,4087.8,4087.8,4082.88,4083.05
01-04-19 00:23,BTC/USD,4085.1,4085.1,4082.77,4082.77
01-04-19 00:24,BTC/USD,4081.88,4082.67,4061.61,4064.84
01-04-19 00:25,BTC/USD,4061.61,4065.07,4052.56,4055.5
01-04-19 00:26,BTC/USD,4053.96,4079.57,4052.71,4079.17
01-04-19 00:27,BTC/USD,4079.17,4084.57,4075.81,4075.81
01-04-19 00:28,BTC/USD,4074.62,4074.62,4072.2,4072.2
01-04-19 00:29,BTC/USD,4075.98,4078.64,4075.98,4078.64
01-04-19 00:30,BTC/USD,4071.86,4074.75,4071.3,4074.75
01-04-19 00:31,BTC/USD,4076.31,4079.75,4076.31,4079.75
01-04-19 00:32,BTC/USD,4080.14,4091.83,4080.14,4088.4
01-04-19 00:33,BTC/USD,4086.66,4092.32,4085.04,4088.64
01-04-19 00:34,BTC/USD,4088.36,4088.72,4086.59,4086.59
01-04-19 00:35,BTC/USD,4086.8,4086.8,4084.24,4084.25
01-04-19 00:36,BTC/USD,4087.13,4100.77,4087.13,4100.77
01-04-19 00:37,BTC/USD,4097.43,4110.0,4096.76,4101.02
01-04-19 00:38,BTC/USD,4102.16,4102.16,4093.84,4094.73
01-04-19 00:39,BTC/USD,4093.46,4100.75,4093.45,4097.5
01-04-19 00:40,BTC/USD,4098.19,4100.36,4095.66,4099.51
01-04-19 00:41,BTC/USD,4099.51,4104.67,4099.51,4103.97
01-04-19 00:42,BTC/USD,4103.18,4113.05,4103.18,4113.05
01-04-19 00:43,BTC/USD,4111.95,4117.1,4108.5,4117.1
01-04-19 00:44,BTC/USD,4115.96,4121.0,4109.14,4109.14
01-04-19 00:45,BTC/USD,4112.56,4119.97,4112.52,4119.97
01-04-19 00:46,BTC/USD,4118.32,4118.57,4113.22,4113.22
01-04-19 00:47,BTC/USD,4113.82,4113.82,4109.34,4112.96
01-04-19 00:48,BTC/USD,4114.3,4114.47,4109.57,4109.57
01-04-19 00:49,BTC/USD,4111.21,4112.35,4109.07,4111.32
01-04-19 00:50,BTC/USD,4115.36,4115.36,4112.69,4112.69
01-04-19 00:51,BTC/USD,4111.36,4112.86,4111.36,4112.86
01-04-19 00:52,BTC/USD,4112.86,4112.86,4112.86,4112.86
01-04-19 00:53,BTC/USD,4114.46,4117.55,4113.69,4113.69
01-04-19 00:54,BTC/USD,4112.64,4112.64,4109.66,4110.82
01-04-19 00:55,BTC/USD,4108.5,4110.32,4108.5,4110.32
01-04-19 00:56,BTC/USD,4110.69,4115.97,4108.8,4112.85
01-04-19 00:57,BTC/USD,4114.62,4114.62,4108.15,4108.15
01-04-19 00:58,BTC/USD,4109.75,4109.75,4109.0,4109.0
01-04-19 00:59,BTC/USD,4107.25,4110.17,4104.5,4109.85
01-04-19 01:00,BTC/USD,4109.75,4111.22,4109.75,4111.07
01-04-19 01:01,BTC/USD,4111.91,4112.04,4110.55,4110.55
01-04-19 01:02,BTC/USD,4109.03,4113.84,4109.02,4113.84
01-04-19 01:03,BTC/USD,4112.0,4112.72,4112.0,4112.72
01-04-19 01:04,BTC/USD,4115.12,4121.0,4115.03,4116.49
01-04-19 01:05,BTC/USD,4119.55,4127.0,4119.55,4127.0
01-04-19 01:06,BTC/USD,4126.58,4129.56,4119.61,4128.0
01-04-19 01:07,BTC/USD,4125.03,4139.99,4123.22,4126.84
01-04-19 01:08,BTC/USD,4128.56,4131.31,4124.45,4131.31
01-04-19 01:09,BTC/USD,4132.62,4135.0,4130.07,4130.12
01-04-19 01:10,BTC/USD,4127.72,4129.13,4127.72,4128.62
01-04-19 01:11,BTC/USD,4124.75,4127.89,4124.01,4127.51
01-04-19 01:12,BTC/USD,4129.4,4129.55,4126.58,4127.18
01-04-19 01:13,BTC/USD,4127.18,4127.18,4124.24,4124.82
01-04-19 01:14,BTC/USD,4124.66,4126.43,4122.12,4124.4
01-04-19 01:15,BTC/USD,4124.43,4124.84,4120.0,4120.0
01-04-19 01:16,BTC/USD,4122.12,4124.11,4120.0,4124.11
01-04-19 01:17,BTC/USD,4123.49,4124.57,4123.49,4124.57
01-04-19 01:18,BTC/USD,4124.95,4124.95,4123.44,4123.44
01-04-19 01:19,BTC/USD,4123.44,4126.44,4123.44,4126.44
01-04-19 01:20,BTC/USD,4126.44,4126.44,4123.31,4125.94
01-04-19 01:21,BTC/USD,4125.94,4125.94,4120.53,4120.53
01-04-19 01:22,BTC/USD,4120.05,4120.05,4118.93,4118.93
01-04-19 01:23,BTC/USD,4118.93,4120.84,4118.54,4118.54
01-04-19 01:24,BTC/USD,4118.43,4120.3,4116.92,4118.08
01-04-19 01:25,BTC/USD,4120.1,4120.1,4117.73,4120.01
01-04-19 01:26,BTC/USD,4119.48,4120.2,4119.48,4120.2
01-04-19 01:27,BTC/USD,4120.2,4120.2,4120.2,4120.2
01-04-19 01:28,BTC/USD,4121.52,4124.61,4121.34,4123.7
01-04-19 01:29,BTC/USD,4123.7,4123.7,4123.7,4123.7
01-04-19 01:30,BTC/USD,4123.63,4123.63,4123.63,4123.63
01-04-19 01:31,BTC/USD,4121.18,4121.7,4121.18,4121.69
01-04-19 01:32,BTC/USD,4121.18,4121.18,4119.16,4119.16
01-04-19 01:33,BTC/USD,4118.52,4118.52,4118.52,4118.52
01-04-19 01:34,BTC/USD,4118.01,4118.01,4118.01,4118.01
01-04-19 01:35,BTC/USD,4118.01,4118.01,4118.01,4118.01
01-04-19 01:36,BTC/USD,4115.0,4117.17,4114.71,4117.16
01-04-19 01:37,BTC/USD,4116.48,4116.48,4116.48,4116.48
01-04-19 01:38,BTC/USD,4116.48,4118.33,4116.48,4118.3
01-04-19 01:39,BTC/USD,4118.0,4118.0,4117.84,4117.84
01-04-19 01:40,BTC/USD,4119.39,4119.39,4118.59,4118.9
01-04-19 01:41,BTC/USD,4119.34,4121.27,4118.59,4121.27
01-04-19 01:42,BTC/USD,4121.37,4121.37,4120.56,4120.56
01-04-19 01:43,BTC/USD,4122.06,4122.93,4121.02,4121.38
01-04-19 01:44,BTC/USD,4121.38,4122.17,4119.79,4120.56
01-04-19 01:45,BTC/USD,4120.56,4120.56,4120.56,4120.56
01-04-19 01:46,BTC/USD,4120.15,4120.15,4119.43,4119.43
