date,symbol,open,high,low,close
01-03-21 00:00,BTC/USD,45261.56,45346.19,45261.56,45346.19
01-03-21 00:01,BTC/USD,45333.46,45439.62,45330.12,45439.62
01-03-21 00:02,BTC/USD,45443.65,45443.65,45262.03,45262.05
01-03-21 00:03,BTC/USD,45270.26,45278.05,45165.0,45165.0
01-03-21 00:04,BTC/USD,45120.0,45170.67,45091.8,45120.64
01-03-21 00:05,BTC/USD,45129.92,45129.92,45056.98,45056.98
01-03-21 00:06,BTC/USD,45030.0,45056.98,45020.25,45048.59
01-03-21 00:07,BTC/USD,45052.3,45103.82,45052.3,45103.82
01-03-21 00:08,BTC/USD,45102.2,45309.0,45071.02,45309.0
01-03-21 00:09,BTC/USD,45332.38,45398.09,45265.78,45364.13
01-03-21 00:10,BTC/USD,45372.51,45372.51,45274.21,45289.97
01-03-21 00:11,BTC/USD,45282.32,45366.4,45282.32,45366.26
01-03-21 00:12,BTC/USD,45366.5,45407.75,45347.38,45369.48
01-03-21 00:13,BTC/USD,45358.18,45379.17,45347.48,45347.48
01-03-21 00:14,BTC/USD,45363.67,45552.62,45327.81,45544.78
01-03-21 00:15,BTC/USD,45552.62,45659.76,45531.91,45659.76
01-03-21 00:16,BTC/USD,45662.13,45994.79,45653.06,45952.69
01-03-21 00:17,BTC/USD,45934.98,46250.0,45869.24,46250.0
01-03-21 00:18,BTC/USD,46250.0,46343.09,46117.78,46258.32
01-03-21 00:19,BTC/USD,46289.7,46344.01,46211.01,46307.38
01-03-21 00:20,BTC/USD,46285.43,46427.69,46263.23,46340.26
01-03-21 00:21,BTC/USD,46302.85,46381.81,46235.34,46249.39
01-03-21 00:22,BTC/USD,46200.05,46250.93,46155.0,46231.0
01-03-21 00:23,BTC/USD,46163.37,46179.46,46147.82,46179.46
01-03-21 00:24,BTC/USD,46154.86,46269.42,46154.86,46269.42
01-03-21 00:25,BTC/USD,46269.42,46269.55,46206.44,46225.32
01-03-21 00:26,BTC/USD,46243.24,46262.21,46200.02,46262.21
01-03-21 00:27,BTC/USD,46245.55,46252.8,46241.35,46252.8
01-03-21 00:28,BTC/USD,46232.59,46240.21,46201.88,46230.57
01-03-21 00:29,BTC/USD,46237.42,46273.6,46237.42,46251.78
01-03-21 00:30,BTC/USD,46254.92,46476.0,46252.68,46473.16
01-03-21 00:31,BTC/USD,46479.0,46529.99,46426.03,46502.86
01-03-21 00:32,BTC/USD,46502.66,46539.28,46463.17,46521.3
01-03-21 00:33,BTC/USD,46525.95,46645.07,46514.47,46645.07
01-03-21 00:34,BTC/USD,46651.57,46678.6,46525.95,46525.95
01-03-21 00:35,BTC/USD,46605.97,46625.28,46480.97,46560.5
01-03-21 00:36,BTC/USD,46552.92,46582.86,46510.67,46548.39
01-03-21 00:37,BTC/USD,46493.81,46544.1,46425.0,46432.92
01-03-21 00:38,BTC/USD,46454.33,46526.07,46454.33,46494.2
01-03-21 00:39,BTC/USD,46495.37,46653.86,46495.37,46583.78
01-03-21 00:40,BTC/USD,46555.48,46556.23,46482.07,46555.87
01-03-21 00:41,BTC/USD,46503.72,46508.04,46472.2,46484.32
01-03-21 00:42,BTC/USD,46509.36,46525.08,46501.37,46501.37
01-03-21 00:43,BTC/USD,46516.59,46516.59,46425.0,46425.0
01-03-21 00:44,BTC/USD,46442.37,46466.16,46370.96,46370.96
01-03-21 00:45,BTC/USD,46335.0,46351.65,46289.82,46320.74
01-03-21 00:46,BTC/USD,46355.67,46365.85,46267.47,46267.47
01-03-21 00:47,BTC/USD,46311.96,46357.95,46298.84,46298.84
01-03-21 00:48,BTC/USD,46312.47,46312.47,46250.0,46262.32
01-03-21 00:49,BTC/USD,46252.13,46328.04,46235.06,46296.73
01-03-21 00:50,BTC/USD,46280.33,46285.49,46262.51,46285.49
01-03-21 00:51,BTC/USD,46285.49,46364.85,46277.65,46364.85
01-03-21 00:52,BTC/USD,46329.76,46494.16,46329.76,46455.9
01-03-21 00:53,BTC/USD,46454.44,46454.44,46355.39,46367.43
01-03-21 00:54,BTC/USD,46356.6,46443.73,46356.6,46443.73
01-03-21 00:55,BTC/USD,46427.96,46525.13,46427.96,46463.1
01-03-21 00:56,BTC/USD,46377.2,46388.56,46335.0,46335.13
01-03-21 00:57,BTC/USD,46315.44,46320.91,46298.3,46320.91
01-03-21 00:58,BTC/USD,46349.06,46349.06,46299.46,46317.47
01-03-21 00:59,BTC/USD,46307.26,46365.69,46251.0,46355.31
01-03-21 01:00,BTC/USD,46319.78,46442.7,46319.78,46412.76
01-03-21 01:01,BTC/USD,46381.09,46402.49,46313.78,46313.78
01-03-21 01:02,BTC/USD,46300.0,46310.85,46262.57,46288.01
01-03-21 01:03,BTC/USD,46277.2,46337.54,46245.0,46285.18
01-03-21 01:04,BTC/USD,46266.87,46266.87,46227.54,46244.84
01-03-21 01:05,BTC/USD,46210.64,46239.01,46210.64,46229.77
01-03-21 01:06,BTC/USD,46201.73,46294.77,46201.73,46252.25
01-03-21 01:07,BTC/USD,46234.25,46250.0,46219.75,46219.75
01-03-21 01:08,BTC/USD,46201.0,46248.33,46195.87,46224.86
01-03-21 01:09,BTC/USD,46233.1,46269.94,46213.13,46213.13
01-03-21 01:10,BTC/USD,46205.45,46221.24,46172.99,46198.24
01-03-21 01:11,BTC/USD,46191.65,46192.04,46155.0,46180.76
01-03-21 01:12,BTC/USD,46175.0,46199.61,46139.61,46175.0
01-03-21 01:13,BTC/USD,46153.82,46158.97,46088.68,46088.68
01-03-21 01:14,BTC/USD,46080.74,46129.24,46080.74,46129.24
01-03-21 01:15,BTC/USD,46153.18,46265.05,46151.06,46179.69
01-03-21 01:16,BTC/USD,46200.99,46200.99,46141.13,46156.26
01-03-21 01:17,BTC/USD,46175.0,46193.49,46141.57,46193.49
01-03-21 01:18,BTC/USD,46170.92,46219.83,46170.92,46219.83
01-03-21 01:19,BTC/USD,46228.2,46228.48,46189.03,46189.03
01-03-21 01:20,BTC/USD,46210.51,46210.51,45971.67,46010.51
01-03-21 01:21,BTC/USD,46002.5,46023.12,45949.16,46009.23
01-03-21 01:22,BTC/USD,46028.67,46094.13,45990.39,46094.13
01-03-21 01:23,BTC/USD,46111.18,46164.0,46111.18,46164.0
01-03-21 01:24,BTC/USD,46175.0,46253.65,46175.0,46225.94
01-03-21 01:25,BTC/USD,46218.13,46218.13,46173.86,46190.73
01-03-21 01:26,BTC/USD,46169.76,46190.21,46156.09,46171.47
01-03-21 01:27,BTC/USD,46165.77,46243.24,46165.77,46222.31
01-03-21 01:28,BTC/USD,46201.78,46243.06,46173.05,46243.06
01-03-21 01:29,BTC/USD,46243.08,46296.7,46215.35,46221.61
01-03-21 01:30,BTC/USD,46217.93,46392.05,46217.93,46392.05
01-03-21 01:31,BTC/USD,46381.39,46569.0,46369.67,46554.92
01-03-21 01:32,BTC/USD,46573.99,46576.43,46472.08,46487.15
01-03-21 01:33,BTC/USD,46499.99,46511.79,46396.85,46432.48
01-03-21 01:34,BTC/USD,46415.94,46444.13,46376.77,46376.77
01-03-21 01:35,BTC/USD,46353.05,46358.72,46316.83,46316.83
01-03-21 01:36,BTC/USD,46305.6,46427.79,46305.6,46400.95
01-03-21 01:37,BTC/USD,46384.09,46384.4,46290.0,46301.39
01-03-21 01:38,BTC/USD,46284.19,46312.64,46245.0,46245.0
01-03-21 01:39,BTC/USD,46229.03,46286.35,46229.03,46286.35
01-03-21 01:40,BTC/USD,46286.35,46288.36,46247.17,46267.79
01-03-21 01:41,BTC/USD,46244.37,46318.29,46239.55,46285.77
01-03-21 01:42,BTC/USD,46281.86,46362.57,46281.86,46295.56
01-03-21 01:43,BTC/USD,46313.87,46377.2,46291.52,46291.52
01-03-21 01:44,BTC/USD,46275.26,46385.34,46275.26,46333.27
01-03-21 01:45,BTC/USD,46318.11,46432.64,46318.11,46386.83
01-03-21 01:46,BTC/USD,46394.73,46394.73,46340.43,46347.11
01-03-21 01:47,BTC/USD,46327.69,46416.95,46325.64,46411.48
01-03-21 01:48,BTC/USD,46415.62,46434.0,46366.26,46434.0
01-03-21 01:49,BTC/USD,46428.03,46447.69,46394.17,46401.87
01-03-21 01:50,BTC/USD,46348.47,46448.15,46348.47,46448.15
01-03-21 01:51,BTC/USD,46406.52,46437.29,46400.62,46409.6
01-03-21 01:52,BTC/USD,46381.12,46407.58,46374.28,46388.48
01-03-21 01:53,BTC/USD,46390.34,46415.69,46368.42,46415.69
01-03-21 01:54,BTC/USD,46369.49,46371.78,46344.03,46344.05
01-03-21 01:55,BTC/USD,46328.08,46328.08,46084.14,46209.21
01-03-21 01:56,BTC/USD,46194.48,46216.85,46171.25,46172.61
01-03-21 01:57,BTC/USD,46156.9,46278.9,46156.9,46272.69
01-03-21 01:58,BTC/USD,46198.71,46249.44,46183.5,46210.56
01-03-21 01:59,BTC/USD,46251.53,46287.86,46219.86,46268.67
01-03-21 02:00,BTC/USD,46268.77,46389.89,46268.77,46315.34
01-03-21 02:01,BTC/USD,46294.07,46294.07,46216.58,46264.84
01-03-21 02:02,BTC/USD,46260.74,46377.2,46240.06,46377.2
01-03-21 02:03,BTC/USD,46377.2,46412.74,46350.89,46412.74
01-03-21 02:04,BTC/USD,46385.48,46385.48,46312.94,46331.5
01-03-21 02:05,BTC/USD,46347.62,46374.73,46333.78,46360.0
01-03-21 02:06,BTC/USD,46365.34,46398.86,46365.34,46392.17
01-03-21 02:07,BTC/USD,46392.17,46414.17,46381.87,46414.17
01-03-21 02:08,BTC/USD,46404.03,46404.03,46362.65,46365.23
01-03-21 02:09,BTC/USD,46368.02,46395.07,46368.02,46377.22
01-03-21 02:10,BTC/USD,46377.22,46461.47,46377.22,46461.47
01-03-21 02:11,BTC/USD,46461.36,46461.36,46362.4,46362.4
01-03-21 02:12,BTC/USD,46360.02,46424.76,46313.43,46404.9
01-03-21 02:13,BTC/USD,46432.85,46475.84,46412.76,46475.07
01-03-21 02:14,BTC/USD,46477.74,46485.0,46428.81,46478.64
01-03-21 02:15,BTC/USD,46478.64,46524.0,46441.25,46506.61
01-03-21 02:16,BTC/USD,46529.45,46585.39,46405.38,46405.38
01-03-21 02:17,BTC/USD,46410.41,46452.92,46410.23,46411.47
01-03-21 02:18,BTC/USD,46411.47,46437.06,46370.31,46373.5
01-03-21 02:19,BTC/USD,46347.53,46372.9,46334.29,46355.46
01-03-21 02:20,BTC/USD,46394.28,46448.59,46394.28,46448.59
01-03-21 02:21,BTC/USD,46474.33,46490.24,46474.2,46490.24
01-03-21 02:22,BTC/USD,46492.71,46504.07,46459.56,46483.59
01-03-21 02:23,BTC/USD,46500.0,46549.35,46500.0,46549.35
01-03-21 02:24,BTC/USD,46559.63,46777.0,46548.0,46754.29
01-03-21 02:25,BTC/USD,46754.18,46842.72,46745.59,46750.07
01-03-21 02:26,BTC/USD,46757.18,46837.74,46757.18,46807.98
01-03-21 02:27,BTC/USD,46850.0,46875.04,46832.29,46875.04
01-03-21 02:28,BTC/USD,46869.46,46869.46,46778.71,46778.71
01-03-21 02:29,BTC/USD,46764.74,46795.18,46764.74,46774.09
01-03-21 02:30,BTC/USD,46758.46,46850.0,46758.46,46847.27
01-03-21 02:31,BTC/USD,46852.99,46860.64,46840.03,46860.53
01-03-21 02:32,BTC/USD,46868.32,46869.68,46850.93,46859.98
01-03-21 02:33,BTC/USD,46835.35,46875.18,46832.92,46861.15
01-03-21 02:34,BTC/USD,46843.21,46863.45,46766.29,46769.75
01-03-21 02:35,BTC/USD,46749.27,46795.88,46727.82,46727.82
01-03-21 02:36,BTC/USD,46744.25,46793.44,46719.2,46741.06
01-03-21 02:37,BTC/USD,46747.89,46769.34,46691.63,46724.01
01-03-21 02:38,BTC/USD,46714.78,46765.99,46711.3,46711.58
01-03-21 02:39,BTC/USD,46714.62,46716.2,46645.37,46645.37
01-03-21 02:40,BTC/USD,46652.26,46724.86,46652.26,46718.36
01-03-21 02:41,BTC/USD,46729.1,46753.68,46673.15,46673.15
01-03-21 02:42,BTC/USD,46700.03,46736.87,46700.03,46736.87
01-03-21 02:43,BTC/USD,46724.87,46724.89,46693.02,46707.77
01-03-21 02:44,BTC/USD,46713.63,46749.3,46667.37,46667.37
01-03-21 02:45,BTC/USD,46668.51,46668.51,46605.0,46605.0
01-03-21 02:46,BTC/USD,46620.82,46637.77,46589.22,46614.26
01-03-21 02:47,BTC/USD,46624.06,46682.82,46624.06,46653.52
01-03-21 02:48,BTC/USD,46654.72,46663.57,46612.49,46616.31
01-03-21 02:49,BTC/USD,46617.87,46641.87,46611.74,46641.87
01-03-21 02:50,BTC/USD,46643.44,46668.67,46643.44,46653.76
01-03-21 02:51,BTC/USD,46649.48,46680.81,46647.77,46659.93
01-03-21 02:52,BTC/USD,46661.94,46674.92,46626.47,46626.47
01-03-21 02:53,BTC/USD,46629.71,46658.74,46598.64,46598.64
01-03-21 02:54,BTC/USD,46622.12,46622.12,46560.0,46576.05
01-03-21 02:55,BTC/USD,46594.22,46594.22,46505.8,46505.8
01-03-21 02:56,BTC/USD,46480.73,46548.7,46453.74,46548.7
01-03-21 02:57,BTC/USD,46568.43,46618.77,46535.71,46535.71
01-03-21 02:58,BTC/USD,46505.95,46507.51,46466.32,46507.51
01-03-21 02:59,BTC/USD,46532.4,46598.83,46524.71,46524.71
01-03-21 03:00,BTC/USD,46523.78,46535.79,46503.61,46523.77
01-03-21 03:01,BTC/USD,46546.21,46580.27,46546.21,46580.27
01-03-21 03:02,BTC/USD,46561.37,46595.02,46561.37,46590.27
01-03-21 03:03,BTC/USD,46576.95,46610.72,46565.3,46610.72
01-03-21 03:04,BTC/USD,46567.09,46607.96,46536.69,46550.55
01-03-21 03:05,BTC/USD,46509.41,46534.07,46407.59,46425.91
01-03-21 03:06,BTC/USD,46417.0,46471.33,46408.97,46444.57
01-03-21 03:07,BTC/USD,46474.53,46478.38,46234.84,46324.27
01-03-21 03:08,BTC/USD,46352.34,46403.9,46352.34,46364.89
01-03-21 03:09,BTC/USD,46399.27,46434.0,46379.08,46379.08
01-03-21 03:10,BTC/USD,46398.4,46446.58,46398.4,46421.03
01-03-21 03:11,BTC/USD,46445.75,46445.75,46391.04,46399.45
01-03-21 03:12,BTC/USD,46407.41,46417.79,46407.28,46417.79
01-03-21 03:13,BTC/USD,46435.8,46436.07,46421.67,46431.63
01-03-21 03:14,BTC/USD,46437.48,46468.88,46437.48,46459.56
01-03-21 03:15,BTC/USD,46479.0,46541.17,46479.0,46507.1
01-03-21 03:16,BTC/USD,46509.77,46526.08,46483.66,46516.68
01-03-21 03:17,BTC/USD,46511.43,46537.14,46501.15,46537.14
01-03-21 03:18,BTC/USD,46517.24,46569.0,46517.24,46569.0
01-03-21 03:19,BTC/USD,46550.51,46550.51,46514.37,46545.99
01-03-21 03:20,BTC/USD,46536.83,46536.83,46510.67,46513.85
01-03-21 03:21,BTC/USD,46538.75,46538.75,46499.33,46507.22
01-03-21 03:22,BTC/USD,46498.27,46503.04,46421.03,46459.27
01-03-21 03:23,BTC/USD,46468.88,46470.39,46437.92,46470.39
01-03-21 03:24,BTC/USD,46509.94,46543.58,46502.8,46510.31
01-03-21 03:25,BTC/USD,46510.31,46551.53,46510.31,46527.74
01-03-21 03:26,BTC/USD,46578.38,46578.38,46557.59,46557.59
01-03-21 03:27,BTC/USD,46557.59,46568.0,46555.09,46558.14
01-03-21 03:28,BTC/USD,46558.14,46558.14,46549.94,46549.94
01-03-21 03:29,BTC/USD,46571.87,46589.52,46571.87,46578.31
01-03-21 03:30,BTC/USD,46578.32,46587.25,46553.36,46574.95
01-03-21 03:31,BTC/USD,46580.33,46580.33,46533.76,46533.76
01-03-21 03:32,BTC/USD,46518.55,46538.16,46469.72,46478.66
01-03-21 03:33,BTC/USD,46507.05,46558.4,46493.2,46547.61
01-03-21 03:34,BTC/USD,46538.22,46538.22,46422.83,46462.01
01-03-21 03:35,BTC/USD,46462.01,46485.52,46434.19,46480.28
01-03-21 03:36,BTC/USD,46510.66,46510.66,46450.0,46467.7
01-03-21 03:37,BTC/USD,46457.66,46466.32,46441.97,46441.97
01-03-21 03:38,BTC/USD,46463.6,46468.19,46437.28,46437.28
01-03-21 03:39,BTC/USD,46416.18,46431.59,46408.65,46411.11
01-03-21 03:40,BTC/USD,46400.0,46400.0,46376.47,46376.47
01-03-21 03:41,BTC/USD,46384.68,46390.98,46318.69,46324.08
01-03-21 03:42,BTC/USD,46318.72,46389.68,46318.72,46389.68
01-03-21 03:43,BTC/USD,46388.8,46442.19,46381.39,46385.17
01-03-21 03:44,BTC/USD,46385.17,46433.5,46385.17,46404.76
01-03-21 03:45,BTC/USD,46390.16,46390.16,46332.34,46333.09
01-03-21 03:46,BTC/USD,46327.21,46437.73,46318.63,46397.79
01-03-21 03:47,BTC/USD,46370.97,46422.25,46331.25,46364.09
01-03-21 03:48,BTC/USD,46374.84,46414.51,46330.81,46351.62
01-03-21 03:49,BTC/USD,46355.22,46421.54,46355.22,46415.6
01-03-21 03:50,BTC/USD,46414.84,46441.73,46414.5,46432.59
01-03-21 03:51,BTC/USD,46422.69,46457.59,46414.89,46414.89
