date,close,macd_histogram,macd_macd,macd_signal,MACD,Signal Line,Histogram,RSI,Stochastic RSI,DPO,CC
2023-12-13 06:31:00,40973.82,-7.526,-4.7032,2.8229,-4.7032,2.8229,-7.526,33.8274,0.1239,19.5514,-0.0014
2023-12-13 06:32:00,40973.82,-7.1241,-6.0823,1.0418,-6.0823,1.0418,-7.1241,18.626,-0.4066,19.6405,-0.0017
2023-12-13 06:33:00,40980.0,-6.1139,-6.6005,-0.4866,-6.6005,-0.4866,-6.1139,23.7108,0.1262,23.5076,-0.002
2023-12-13 06:34:00,41014.0,-2.986,-4.2191,-1.2331,-4.2191,-1.2331,-2.986,44.0432,0.6306,-7.119,-0.0022
2023-12-13 06:35:00,40988.53,-2.4831,-4.337,-1.8539,-4.337,-1.8539,-2.4831,35.1853,0.4109,-6.6905,-0.002
2023-12-13 06:36:00,40985.49,-2.2148,-4.6225,-2.4076,-4.6225,-2.4076,-2.2148,35.0791,0.4082,-10.0533,-0.0019
2023-12-13 06:37:00,40993.16,-1.4192,-4.1816,-2.7624,-4.1816,-2.7624,-1.4192,37.8018,0.4758,-14.6967,-0.0018
2023-12-13 06:38:00,40981.48,-1.5663,-4.7202,-3.154,-4.7202,-3.154,-1.5663,43.6411,0.9353,-7.9262,-0.0017
2023-12-13 06:39:00,40981.79,-1.5278,-5.0637,-3.5359,-5.0637,-3.5359,-1.5278,43.3574,0.9247,-26.7148,-0.0014
2023-12-13 06:40:00,40959.47,-2.8158,-7.0557,-4.2399,-7.0557,-4.2399,-2.8158,38.4884,0.7426,-18.0538,-0.0013
2023-12-13 06:41:00,40948.0,-4.1688,-9.4509,-5.2821,-9.4509,-5.2821,-4.1688,37.1763,0.6936,-20.87,-0.0012
2023-12-13 06:42:00,40968.0,-3.4738,-9.6244,-6.1505,-9.6244,-6.1505,-3.4738,42.5655,0.9419,-16.9871,-0.0012
