date,close,macd_histogram,macd_macd,macd_signal,MACD,Signal Line,Histogram,RSI,Stochastic RSI,DPO,CC
2024-03-04 00:19:00,63454.0,18.6525,89.6707,71.0182,89.6707,71.0182,18.6525,75.9715,1.0135,-23.3633,0.006
2024-03-04 00:20:00,63454.0,19.4793,95.3672,75.888,95.3672,75.888,19.4793,77.7158,1.0782,-3.9648,0.007
2024-03-04 00:21:00,63451.0,18.093,98.5042,80.4112,98.5042,80.4112,18.093,82.1624,1.1849,1.559,0.0077
2024-03-04 00:22:00,63474.0,17.0103,101.6741,84.6638,101.6741,84.6638,17.0103,80.9749,0.9583,39.7495,0.0083
2024-03-04 00:23:00,63499.0,16.2636,104.9933,88.7297,104.9933,88.7297,16.2636,80.4693,0.935,-16.5362,0.0087
2024-03-04 00:24:00,63455.6,11.3644,102.9352,91.5708,102.9352,91.5708,11.3644,72.6661,0.6355,-24.1552,0.0089
2024-03-04 00:25:00,63451.0,6.5695,99.7827,93.2132,99.7827,93.2132,6.5695,71.027,0.5726,17.4352,0.0087
2024-03-04 00:26:00,63495.95,5.2386,99.7615,94.5229,99.7615,94.5229,5.2386,70.5721,0.5551,76.8867,0.0084
2024-03-04 00:27:00,63507.0,3.9733,99.4894,95.5162,99.4894,95.5162,3.9733,77.5605,0.8234,2.5805,0.008
2024-03-04 00:28:00,63620.28,9.3303,107.1791,97.8488,107.1791,97.8488,9.3303,81.5917,0.9744,34.3414,0.0076
2024-03-04 00:29:00,63711.0,17.0964,119.2192,102.1228,119.2192,102.1228,17.0964,82.5369,1.017,82.2338,0.0079
2024-03-04 00:30:00,63772.0,24.0296,132.1599,108.1303,132.1599,108.1303,24.0296,82.0463,0.9673,54.9957,0.0085
2024-03-04 00:31:00,63804.95,28.2326,143.421,115.1884,143.421,115.1884,28.2326,91.1604,1.7035,23.71,0.009
2024-03-04 00:32:00,63803.0,28.2123,150.4538,122.2415,150.4538,122.2415,28.2123,89.9815,0.9427,18.5219,0.0098
2024-03-04 00:33:00,63867.0,29.6905,159.3546,129.6641,159.3546,129.6641,29.6905,89.7957,0.9337,16.3314,0.0104
2024-03-04 00:34:00,63869.0,28.0061,164.6718,136.6656,164.6718,136.6656,28.0061,89.8349,0.9356,-54.7829,0.011
2024-03-04 00:35:00,63780.0,18.5565,159.8613,141.3048,159.8613,141.3048,18.5565,77.105,0.3173,-89.24,0.0115
