date,close,macd_histogram,macd_macd,macd_signal
2024-02-01 02:08:00,42012.0,6.3025,-1.3303,-7.6328
2024-02-01 02:09:00,41984.61,5.6975,-0.5109,-6.2084
2024-02-01 02:10:00,42010.0,6.6966,2.1623,-4.5343
2024-02-01 02:11:00,42022.13,7.7871,5.1996,-2.5875
2024-02-01 02:12:00,41999.0,6.61,5.675,-0.935
2024-02-01 02:13:00,41999.0,5.5342,5.9827,0.4485
2024-02-01 02:14:00,42027.7,6.3972,8.4451,2.0478
2024-02-01 02:15:00,42074.0,9.5389,13.9715,4.4326
2024-02-01 02:16:00,42084.0,11.6058,18.9398,7.334
2024-02-01 02:17:00,42092.26,12.7531,23.2755,10.5223
2024-02-01 02:18:00,42125.0,14.7972,29.0188,14.2216
2024-02-01 02:19:00,42128.94,15.4245,33.5022,18.0777
2024-02-01 02:20:00,42121.62,14.3771,36.0491,21.672
2024-02-01 02:21:00,42109.37,11.9876,36.6565,24.6689
2024-02-01 02:22:00,42106.7,9.4662,36.5017,27.0355
2024-02-01 02:23:00,42096.0,6.4603,35.1108,28.6505
2024-02-01 02:24:00,42084.32,3.231,32.6893,29.4583
2024-02-01 02:25:00,42043.0,-1.868,27.1233,28.9913
2024-02-01 02:26:00,42024.0,-6.4428,20.9378,27.3806
2024-02-01 02:27:00,42039.76,-8.2163,17.1102,25.3265
2024-02-01 02:28:00,42091.0,-5.8581,18.0038,23.862
2024-02-01 02:29:00,42071.68,-5.5235,16.9576,22.4811
2024-02-01 02:30:00,42081.5,-4.6024,16.7281,21.3305
2024-02-01 02:31:00,42044.0,-6.3715,13.3662,19.7376
2024-02-01 02:32:00,42080.68,-4.9854,13.5059,18.4913
2024-02-01 02:33:00,42088.0,-3.5567,14.0454,17.6021
2024-02-01 02:34:00,42104.04,-1.6117,15.5875,17.1992
2024-02-01 02:35:00,42090.4,-1.3353,15.53,16.8654
2024-02-01 02:36:00,42078.0,-2.0372,14.3189,16.3561
2024-02-01 02:37:00,42102.0,-0.9878,15.1213,16.1091
2024-02-01 02:38:00,42059.68,-3.1259,12.2017,15.3276
2024-02-01 02:39:00,42083.95,-2.8931,11.7112,14.6043
2024-02-01 02:40:00,42078.0,-3.1083,10.7189,13.8273
2024-02-01 02:41:00,42088.12,-2.5605,10.6266,13.1871
2024-02-01 02:42:00,42058.47,-4.0954,8.0679,12.1633
2024-02-01 02:43:00,42074.0,-3.9625,7.2101,11.1726
2024-02-01 02:44:00,42082.29,-3.2443,7.1173,10.3616
2024-02-01 02:45:00,42109.0,-1.014,9.0941,10.1081
2024-02-01 02:46:00,42082.43,-1.3507,8.4197,9.7704
2024-02-01 02:47:00,42095.0,-0.7778,8.7981,9.576
2024-02-01 02:48:00,42099.01,-0.2094,9.3142,9.5236
2024-02-01 02:49:00,42097.61,-0.0183,9.5008,9.519
2024-02-01 02:50:00,42092.17,-0.3315,9.1047,9.4362
2024-02-01 02:51:00,42085.92,-0.9953,8.192,9.1873
2024-02-01 02:52:00,42041.86,-4.2548,3.8689,8.1237
